beta,sample,sim,high_cheese_mean,high_cheese_sd,low_cheese_mean,low_cheese_sd,p
0.16,40,52,0.83,0.21,0.58,0.2,0.000445088785030408
0.16,40,53,0.83,0.16,0.66,0.22,0.00751462271566767
0.16,40,54,0.81,0.21,0.64,0.23,0.0188317902723941
0.16,40,55,0.78,0.18,0.63,0.19,0.0133167291476477
0.16,40,56,0.71,0.17,0.61,0.22,0.0877421638308847
0.16,40,57,0.83,0.17,0.68,0.15,0.00514765945396043
0.16,40,58,0.91,0.16,0.64,0.12,8.38093211484965e-07
0.16,40,59,0.8,0.18,0.65,0.19,0.01262918981565
0.16,40,60,0.8,0.18,0.69,0.18,0.0952937144277945
0.16,40,61,0.79,0.2,0.72,0.18,0.272000999670239
0.16,40,62,0.8,0.26,0.59,0.16,0.00410738077382463
0.16,40,63,0.78,0.23,0.58,0.14,0.00179041763929476
0.16,40,64,0.7,0.14,0.61,0.18,0.0961734922670946
0.16,40,65,0.79,0.16,0.67,0.23,0.0620238356708168
0.16,40,66,0.86,0.21,0.71,0.2,0.0329485222851073
0.16,40,67,0.71,0.23,0.64,0.21,0.30346308384039
0.16,40,68,0.77,0.26,0.66,0.2,0.171346842041532
0.16,40,69,0.85,0.18,0.68,0.23,0.0154398775462317
0.16,40,70,0.81,0.23,0.69,0.24,0.120272340841961
0.16,40,71,0.83,0.19,0.65,0.24,0.0122194542437017
0.16,40,72,0.8,0.21,0.69,0.18,0.110530761331716
0.16,40,73,0.67,0.16,0.63,0.2,0.479493330773215
0.16,40,74,0.82,0.17,0.6,0.2,0.000429780034678175
0.16,40,75,0.83,0.23,0.68,0.19,0.0381579461307422
0.16,40,76,0.88,0.2,0.66,0.26,0.00558155333603153
0.16,40,77,0.78,0.24,0.62,0.24,0.0728394349005055
0.16,40,78,0.82,0.12,0.61,0.25,0.000590466215447171
0.16,40,79,0.79,0.19,0.66,0.19,0.0336275123848304
0.16,40,80,0.8,0.16,0.66,0.19,0.0218280192605801
0.16,40,81,0.87,0.15,0.66,0.19,0.000356645191566599
0.16,40,82,0.79,0.19,0.65,0.22,0.0456759053093953
0.16,40,83,0.81,0.17,0.62,0.17,0.00129745707084521
0.16,40,84,0.84,0.22,0.66,0.2,0.0104299780286112
0.16,40,85,0.86,0.23,0.6,0.16,0.000139694054567994
0.16,40,86,0.78,0.18,0.62,0.22,0.0168912819751943
0.16,40,87,0.77,0.26,0.64,0.17,0.0972545034236464
0.16,40,88,0.75,0.13,0.64,0.23,0.0798792531820627
0.16,40,89,0.76,0.16,0.74,0.16,0.618048272412502
0.16,40,90,0.78,0.25,0.66,0.21,0.153559692831406
0.16,40,91,0.81,0.17,0.61,0.19,0.00132057341185526
0.16,40,92,0.87,0.18,0.71,0.23,0.0208162807492486
0.16,40,93,0.85,0.16,0.71,0.23,0.0287270946765691
0.16,40,94,0.74,0.15,0.62,0.22,0.0486588421156987
0.16,40,95,0.77,0.2,0.62,0.18,0.0228787903261405
0.16,40,96,0.82,0.2,0.59,0.23,0.00276341248511236
0.16,40,97,0.85,0.23,0.62,0.2,0.00343310803862409
0.16,40,98,0.8,0.19,0.61,0.16,0.00645427531248673
0.16,40,99,0.78,0.26,0.63,0.15,0.0650100028545483
0.16,40,100,0.82,0.15,0.63,0.26,0.00604263345113899
0.16,50,1,0.86,0.16,0.6,0.23,2.15101563732414e-05
0.16,50,2,0.76,0.21,0.65,0.19,0.0663459425903224
0.16,50,3,0.91,0.19,0.67,0.2,8.00942291387941e-05
0.16,50,4,0.79,0.21,0.64,0.18,0.0128560441470486
0.16,50,5,0.82,0.27,0.6,0.18,0.006968451302717
0.16,50,6,0.76,0.2,0.66,0.22,0.0890394797287245
0.16,50,7,0.9,0.27,0.66,0.19,0.00225358940219927
0.16,50,8,0.79,0.19,0.73,0.2,0.334349782944338
0.16,50,9,0.73,0.19,0.64,0.2,0.14482262818339
0.16,50,10,0.78,0.19,0.74,0.22,0.495806126853121
0.16,50,11,0.81,0.21,0.67,0.19,0.0185440847530459
0.16,50,12,0.8,0.27,0.66,0.19,0.166415847989529
0.16,50,13,0.73,0.17,0.62,0.19,0.052463444938383
0.16,50,14,0.74,0.18,0.68,0.17,0.200303691056561
0.16,50,15,0.77,0.22,0.63,0.2,0.0234963963441761
0.16,50,16,0.77,0.18,0.7,0.25,0.262009275781389
0.16,50,17,0.83,0.18,0.63,0.17,0.000292420018984158
0.16,50,18,0.85,0.16,0.58,0.17,6.91749398185309e-07
0.16,50,19,0.81,0.25,0.66,0.16,0.0190947044357076
0.16,50,20,0.77,0.17,0.67,0.2,0.0662972966646135
0.16,50,21,0.84,0.18,0.61,0.15,0.000311925623588404
0.16,50,22,0.86,0.18,0.58,0.23,3.31632789411611e-05
0.16,50,23,0.92,0.18,0.67,0.23,8.01442066677595e-05
0.16,50,24,0.8,0.2,0.62,0.18,0.00511840133613127
0.16,50,25,0.78,0.14,0.64,0.18,0.00353518063832946
0.16,50,26,0.79,0.21,0.68,0.25,0.104939737885131
0.16,50,27,0.77,0.2,0.64,0.22,0.0310838455757336
0.16,50,28,0.74,0.24,0.61,0.2,0.0669236812047232
0.16,50,29,0.73,0.2,0.67,0.22,0.336311763264782
0.16,50,30,0.77,0.2,0.67,0.16,0.0621866347289979
0.16,50,31,0.78,0.17,0.61,0.25,0.00831742255036896
0.16,50,32,0.77,0.15,0.7,0.2,0.159669585106203
0.16,50,33,0.86,0.14,0.66,0.21,0.000190074870748166
0.16,50,34,0.74,0.18,0.62,0.21,0.0358228890386171
0.16,50,35,0.76,0.19,0.67,0.2,0.0956332102894314
0.16,50,36,0.78,0.19,0.68,0.21,0.0800545537867052
0.16,50,37,0.78,0.24,0.6,0.2,0.0106642364502373
0.16,50,38,0.77,0.18,0.59,0.15,0.00121584816228555
0.16,50,39,0.84,0.29,0.55,0.22,0.0013984907136782
0.16,50,40,0.7,0.22,0.65,0.24,0.43296325833269
0.16,50,41,0.78,0.23,0.7,0.2,0.183433192278327
0.16,50,42,0.82,0.19,0.63,0.26,0.00481189655545944
0.16,50,43,0.84,0.17,0.67,0.15,0.000788466666635806
0.16,50,44,0.78,0.16,0.68,0.17,0.0472252352920109
0.16,50,45,0.87,0.17,0.63,0.21,8.43692010134288e-05
0.16,50,46,0.86,0.21,0.68,0.21,0.00512235056380655
0.16,50,47,0.73,0.15,0.6,0.19,0.0107580580810683
0.16,50,48,0.8,0.17,0.65,0.17,0.00691417157327125
0.16,50,49,0.78,0.17,0.62,0.19,0.00397730027097921
0.16,50,50,0.88,0.2,0.72,0.16,0.00428506027356482
0.16,50,51,0.75,0.19,0.63,0.16,0.0323217099249727
0.16,50,52,0.74,0.16,0.6,0.2,0.00911206127557538
0.16,50,53,0.78,0.2,0.65,0.24,0.0466487840765771
0.16,50,54,0.76,0.2,0.62,0.19,0.027650497315575
0.16,50,55,0.76,0.2,0.59,0.21,0.00561862785961084
0.16,50,56,0.89,0.16,0.69,0.24,0.000697686272587669
0.16,50,57,0.8,0.22,0.64,0.23,0.015416062232598
0.16,50,58,0.75,0.18,0.59,0.24,0.00708309292804704
0.16,50,59,0.77,0.22,0.63,0.22,0.0320911776367726
0.16,50,60,0.88,0.17,0.63,0.16,4.2451708919373e-06
0.16,50,61,0.8,0.24,0.63,0.17,0.006500268251011
0.16,50,62,0.84,0.22,0.68,0.2,0.0155983858850488
0.16,50,63,0.9,0.22,0.55,0.17,2.62746892555671e-07
0.16,50,64,0.83,0.21,0.64,0.19,0.002515602220639
0.16,50,65,0.74,0.22,0.63,0.19,0.0644721627200255
0.16,50,66,0.82,0.18,0.69,0.21,0.021458260938087
0.16,50,67,0.8,0.15,0.65,0.26,0.0183873423399579
0.16,50,68,0.84,0.17,0.61,0.18,0.000281552925087143
0.16,50,69,0.79,0.18,0.6,0.21,0.00281725096691684
0.16,50,70,0.81,0.14,0.62,0.16,2.54829555227692e-05
0.16,50,71,0.76,0.17,0.66,0.21,0.0955487558608147
0.16,50,72,0.86,0.19,0.67,0.21,0.00140939677916356
0.16,50,73,0.79,0.22,0.64,0.23,0.0190173201976385
0.16,50,74,0.79,0.21,0.61,0.2,0.00561585955840895
0.16,50,75,0.87,0.14,0.59,0.19,1.70136320888726e-07
0.16,50,76,0.77,0.2,0.62,0.21,0.0496433070100119
0.16,50,77,0.88,0.18,0.65,0.18,0.000202916663915267
0.16,50,78,0.86,0.23,0.59,0.13,0.000174798395825285
0.16,50,79,0.8,0.26,0.61,0.22,0.0130269967224119
0.16,50,80,0.74,0.26,0.65,0.2,0.189837117736675
0.16,50,81,0.7,0.18,0.65,0.21,0.434985910512642
0.16,50,82,0.84,0.22,0.6,0.18,0.000311212596958709
0.16,50,83,0.73,0.17,0.6,0.21,0.0168213866935279
0.16,50,84,0.81,0.17,0.59,0.28,0.00269477621599343
0.16,50,85,0.74,0.23,0.6,0.19,0.0384643102422051
0.16,50,86,0.76,0.21,0.65,0.22,0.0984297904798137
0.16,50,87,0.79,0.24,0.66,0.15,0.0339021998084942
0.16,50,88,0.8,0.17,0.58,0.18,8.58311435118065e-05
0.16,50,89,0.78,0.16,0.64,0.17,0.00393085276952154
0.16,50,90,0.74,0.18,0.62,0.15,0.018196570525366
0.16,50,91,0.81,0.2,0.62,0.18,0.000920018209408688
0.16,50,92,0.81,0.2,0.69,0.2,0.0340218272208512
0.16,50,93,0.81,0.22,0.67,0.21,0.0636952980618418
0.16,50,94,0.77,0.17,0.72,0.22,0.370893447804124
0.16,50,95,0.81,0.2,0.62,0.17,0.000535728002908817
0.16,50,96,0.83,0.25,0.58,0.22,0.000547555508559111
0.16,50,97,0.8,0.21,0.69,0.17,0.0491625279733214
0.16,50,98,0.76,0.23,0.67,0.22,0.189839992962077
0.16,50,99,0.81,0.14,0.65,0.18,0.00250065040004272
0.16,50,100,0.83,0.22,0.65,0.18,0.00299819437423505
0.16,60,1,0.81,0.19,0.59,0.2,6.4396707627394e-05
0.16,60,2,0.79,0.21,0.67,0.21,0.0372857091635967
0.16,60,3,0.79,0.22,0.61,0.24,0.00522327355900567
0.16,60,4,0.82,0.16,0.64,0.16,7.22545216608129e-05
0.16,60,5,0.83,0.15,0.66,0.19,0.00016791208842948
0.16,60,6,0.78,0.24,0.58,0.22,0.00202348289113677
0.16,60,7,0.84,0.22,0.65,0.19,0.00166960794973384
0.16,60,8,0.82,0.17,0.7,0.19,0.0157689955393731
0.16,60,9,0.73,0.21,0.68,0.21,0.28976552105301
0.16,60,10,0.75,0.21,0.66,0.21,0.137600786334961
0.16,60,11,0.84,0.18,0.65,0.17,0.000160404454481219
0.16,60,12,0.83,0.21,0.61,0.2,0.000122001990693385
0.16,60,13,0.83,0.15,0.65,0.18,0.000281024850058813
0.16,60,14,0.79,0.14,0.63,0.18,0.00047855444521691
0.16,60,15,0.8,0.22,0.65,0.19,0.00935530190121001
0.16,60,16,0.77,0.23,0.6,0.24,0.00642760099263748
0.16,60,17,0.76,0.19,0.68,0.19,0.13184813396353
0.16,60,18,0.85,0.24,0.69,0.19,0.00938429850929431
0.16,60,19,0.85,0.19,0.66,0.2,0.000381596651535169
0.16,60,20,0.81,0.19,0.64,0.19,0.00088037610907821
0.16,60,21,0.82,0.22,0.65,0.16,0.00531886798062122
0.16,60,22,0.83,0.15,0.59,0.23,1.16352283326231e-05
0.16,60,23,0.78,0.23,0.65,0.2,0.0203384614055953
0.16,60,24,0.76,0.19,0.62,0.2,0.00773597959631583
0.16,60,25,0.8,0.24,0.65,0.19,0.0228823689548565
0.16,60,26,0.87,0.2,0.61,0.19,2.51052494514929e-06
0.16,60,27,0.82,0.11,0.66,0.17,3.9324046363717e-05
0.16,60,28,0.83,0.15,0.64,0.21,0.000175022833925986
0.16,60,29,0.8,0.2,0.63,0.21,0.00365850218814497
0.16,60,30,0.85,0.18,0.67,0.19,0.000434669433847408
0.16,60,31,0.77,0.21,0.63,0.18,0.00768623441202499
0.16,60,32,0.77,0.19,0.61,0.21,0.00588650965131453
0.16,60,33,0.83,0.18,0.61,0.2,5.09245738530333e-05
0.16,60,34,0.85,0.22,0.69,0.2,0.00648333471489938
0.16,60,35,0.85,0.18,0.56,0.17,1.38899582047837e-07
0.16,60,36,0.82,0.18,0.61,0.17,0.000124553666061774
0.16,60,37,0.88,0.17,0.57,0.2,2.59817381846336e-08
0.16,60,38,0.75,0.21,0.64,0.2,0.0456650780824181
0.16,60,39,0.83,0.22,0.65,0.18,0.00218201384390974
0.16,60,40,0.8,0.22,0.66,0.2,0.0171302258782806
0.16,60,41,0.74,0.13,0.57,0.23,0.00158402383952545
0.16,60,42,0.8,0.17,0.6,0.23,0.000296224188630629
0.16,60,43,0.8,0.18,0.62,0.2,0.000415720206626036
0.16,60,44,0.71,0.21,0.59,0.21,0.0329614820227249
0.16,60,45,0.8,0.19,0.62,0.23,0.00164799806537986
0.16,60,46,0.76,0.21,0.65,0.18,0.0237439070350383
0.16,60,47,0.81,0.2,0.68,0.26,0.0335364145640546
0.16,60,48,0.81,0.22,0.66,0.17,0.00821743603201775
0.16,60,49,0.8,0.19,0.7,0.18,0.0739102092131821
0.16,60,50,0.79,0.15,0.68,0.18,0.0149939713923659
0.16,60,51,0.78,0.18,0.7,0.25,0.12822805191332
0.16,60,52,0.8,0.22,0.64,0.18,0.00408712422899099
0.16,60,53,0.83,0.17,0.6,0.18,9.49658920088969e-06
0.16,60,54,0.75,0.2,0.62,0.2,0.0217401853356859
0.16,60,55,0.84,0.25,0.63,0.22,0.00182034741435203
0.16,60,56,0.86,0.19,0.56,0.18,4.32869009392368e-06
0.16,60,57,0.81,0.17,0.68,0.19,0.0101079734246637
0.16,60,58,0.8,0.22,0.68,0.22,0.0539533014935276
0.16,60,59,0.77,0.14,0.68,0.18,0.0328023526063478
0.16,60,60,0.84,0.19,0.62,0.2,6.13623167375257e-05
0.16,60,61,0.76,0.18,0.69,0.22,0.170179997096517
0.16,60,62,0.84,0.16,0.66,0.15,8.05378406869368e-05
0.16,60,63,0.79,0.25,0.59,0.19,0.0019788624930453
0.16,60,64,0.81,0.19,0.68,0.18,0.0094152510848607
0.16,60,65,0.8,0.21,0.67,0.23,0.0189583561683442
0.16,60,66,0.75,0.17,0.65,0.18,0.0363705293254299
0.16,60,67,0.8,0.2,0.64,0.23,0.0171785638660699
0.16,60,68,0.75,0.2,0.63,0.21,0.0585629429159951
0.16,60,69,0.85,0.23,0.67,0.17,0.00588067938818486
0.16,60,70,0.75,0.16,0.66,0.16,0.0589964894487741
0.16,60,71,0.82,0.19,0.58,0.2,7.83015483170115e-06
0.16,60,72,0.86,0.16,0.67,0.2,0.000161839060065393
0.16,60,73,0.79,0.22,0.62,0.23,0.00582862316703808
0.16,60,74,0.85,0.21,0.69,0.19,0.0033305347422922
0.16,60,75,0.84,0.2,0.65,0.2,0.000271775475725966
0.16,60,76,0.8,0.21,0.58,0.21,0.000110315239496159
0.16,60,77,0.8,0.16,0.66,0.19,0.00343153848849827
0.16,60,78,0.77,0.2,0.65,0.22,0.036459921445259
0.16,60,79,0.82,0.23,0.69,0.2,0.0201818474426797
0.16,60,80,0.79,0.22,0.63,0.23,0.00792464223659137
0.16,60,81,0.83,0.24,0.64,0.2,0.00246753013299034
0.16,60,82,0.76,0.17,0.66,0.19,0.0393992869862547
0.16,60,83,0.75,0.16,0.7,0.18,0.263781530381763
0.16,60,84,0.81,0.22,0.59,0.24,0.000573079659155632
0.16,60,85,0.8,0.17,0.55,0.24,1.94176902504365e-05
0.16,60,86,0.75,0.21,0.63,0.18,0.0183987223531007
0.16,60,87,0.81,0.2,0.61,0.19,0.000342935546469698
0.16,60,88,0.78,0.23,0.63,0.18,0.0067912680608581
0.16,60,89,0.7,0.19,0.7,0.19,0.863523886618127
0.16,60,90,0.8,0.25,0.61,0.2,0.00322810717046702
0.16,60,91,0.76,0.23,0.66,0.2,0.106893945569256
0.16,60,92,0.85,0.16,0.66,0.22,0.000289491669077506
0.16,60,93,0.72,0.17,0.6,0.2,0.0230361588339627
0.16,60,94,0.88,0.2,0.68,0.2,0.000610728795528695
0.16,60,95,0.79,0.23,0.66,0.19,0.0209072631081812
0.16,60,96,0.87,0.18,0.63,0.21,1.48633913248072e-05
0.16,60,97,0.8,0.16,0.64,0.15,0.000341912732856661
0.16,60,98,0.75,0.19,0.64,0.15,0.0345791290984799
0.16,60,99,0.8,0.21,0.61,0.21,0.00081970486779749
0.16,60,100,0.75,0.16,0.6,0.18,0.00130242630434444
0.16,70,1,0.76,0.16,0.62,0.22,0.00305527882055176
0.16,70,2,0.77,0.22,0.62,0.17,0.00267429242821439
0.16,70,3,0.82,0.18,0.65,0.2,0.000547598284343904
0.16,70,4,0.78,0.22,0.67,0.2,0.0254672570899182
0.16,70,5,0.8,0.23,0.64,0.19,0.00540657423699068
0.16,70,6,0.75,0.19,0.64,0.18,0.0142889114878804
0.16,70,7,0.8,0.18,0.67,0.2,0.00379655038194133
0.16,70,8,0.82,0.22,0.61,0.19,7.66720857440143e-05
0.16,70,9,0.78,0.19,0.66,0.21,0.021869666580384
0.16,70,10,0.78,0.22,0.62,0.2,0.00261266123168287
0.16,70,11,0.78,0.21,0.6,0.18,0.000419055718572694
0.16,70,12,0.89,0.19,0.64,0.18,1.04825284913512e-05
0.16,70,13,0.81,0.2,0.69,0.2,0.0161702241411182
0.16,70,14,0.84,0.17,0.66,0.18,4.92358289048734e-05
0.16,70,15,0.81,0.19,0.64,0.2,0.000485626385517936
0.16,70,16,0.75,0.16,0.64,0.26,0.028750956164671
0.16,70,17,0.8,0.17,0.64,0.22,0.000855236848210602
0.16,70,18,0.76,0.19,0.67,0.17,0.0715457486791624
0.16,70,19,0.77,0.23,0.67,0.17,0.0451466147244132
0.16,70,20,0.79,0.21,0.62,0.21,0.00298097626760909
0.16,70,21,0.87,0.17,0.61,0.17,5.28669278767328e-08
0.16,70,22,0.85,0.25,0.63,0.2,0.000676399749170922
0.16,70,23,0.84,0.22,0.65,0.22,0.000709676666173202
0.16,70,24,0.81,0.22,0.63,0.18,0.00141150763915711
0.16,70,25,0.77,0.2,0.6,0.18,0.00062762081549032
0.16,70,26,0.78,0.17,0.62,0.17,0.000115212544942484
0.16,70,27,0.78,0.16,0.61,0.23,0.000445249364440437
0.16,70,28,0.8,0.27,0.64,0.18,0.0102092563791216
0.16,70,29,0.8,0.19,0.64,0.2,0.000841504755568329
0.16,70,30,0.8,0.22,0.68,0.19,0.0192337285177263
0.16,70,31,0.81,0.24,0.63,0.2,0.00263219742583373
0.16,70,32,0.78,0.23,0.65,0.2,0.0264574088177393
0.16,70,33,0.76,0.17,0.67,0.21,0.0831177926922538
0.16,70,34,0.73,0.19,0.6,0.21,0.00972743008086818
0.16,70,35,0.8,0.2,0.69,0.22,0.026992407595444
0.16,70,36,0.82,0.18,0.64,0.2,0.000146309946674262
0.16,70,37,0.82,0.2,0.7,0.17,0.00913847871167083
0.16,70,38,0.89,0.19,0.64,0.17,3.55895445407813e-06
0.16,70,39,0.78,0.25,0.63,0.2,0.0181955025325122
0.16,70,40,0.79,0.2,0.59,0.19,5.39054612413974e-05
0.16,70,41,0.75,0.18,0.6,0.17,0.000820113221912269
0.16,70,42,0.82,0.22,0.66,0.22,0.00327050320542147
0.16,70,43,0.8,0.22,0.66,0.22,0.0123868493813716
0.16,70,44,0.82,0.21,0.63,0.2,0.000223653085388945
0.16,70,45,0.8,0.21,0.67,0.22,0.0172774692950226
0.16,70,46,0.76,0.2,0.61,0.16,0.000714006583224066
0.16,70,47,0.78,0.17,0.59,0.2,0.000115058394261822
0.16,70,48,0.78,0.21,0.64,0.19,0.00543534237877405
0.16,70,49,0.83,0.26,0.65,0.2,0.00768133982484245
0.16,70,50,0.76,0.17,0.66,0.18,0.030375211457039
0.16,70,51,0.84,0.22,0.64,0.19,0.00023802887380494
0.16,70,52,0.75,0.22,0.69,0.16,0.216882542820323
0.16,70,53,0.84,0.19,0.67,0.19,0.000829503299015811
0.16,70,54,0.76,0.16,0.59,0.18,0.000146058110531365
0.16,70,55,0.85,0.21,0.64,0.23,0.000525466353498389
0.16,70,56,0.75,0.21,0.67,0.18,0.0745642004178586
0.16,70,57,0.74,0.21,0.69,0.2,0.346500835592276
0.16,70,58,0.86,0.19,0.61,0.22,4.36961948041205e-06
0.16,70,59,0.74,0.19,0.66,0.21,0.147185168453716
0.16,70,60,0.82,0.18,0.65,0.2,0.00346993454135118
0.16,70,61,0.79,0.2,0.6,0.23,0.000600741433758965
0.16,70,62,0.75,0.19,0.62,0.24,0.0178630955720807
0.16,70,63,0.82,0.16,0.61,0.18,1.71611409858413e-06
0.16,70,64,0.84,0.18,0.65,0.22,8.79218681929389e-05
0.16,70,65,0.85,0.15,0.62,0.23,7.14674106786311e-06
0.16,70,66,0.77,0.25,0.61,0.19,0.00846612897206659
0.16,70,67,0.81,0.22,0.61,0.19,0.000151194490518514
0.16,70,68,0.81,0.22,0.69,0.19,0.0305363339170348
0.16,70,69,0.78,0.2,0.69,0.19,0.0393298839178431
0.16,70,70,0.77,0.19,0.64,0.2,0.00762841862289955
0.16,70,71,0.82,0.22,0.64,0.19,0.000678445255143184
0.16,70,72,0.77,0.23,0.6,0.19,0.00188232649770437
0.16,70,73,0.77,0.22,0.65,0.16,0.018221734807106
0.16,70,74,0.8,0.19,0.63,0.14,5.83536797899656e-05
0.16,70,75,0.81,0.22,0.64,0.21,0.00185644193645889
0.16,70,76,0.78,0.16,0.61,0.19,0.00014315822809427
0.16,70,77,0.79,0.23,0.61,0.21,0.00236865859274447
0.16,70,78,0.86,0.12,0.66,0.18,4.06235697327263e-07
0.16,70,79,0.85,0.18,0.72,0.2,0.00824565340989423
0.16,70,80,0.79,0.17,0.64,0.2,0.00118084389611507
0.16,70,81,0.84,0.19,0.59,0.2,1.20730137079735e-06
0.16,70,82,0.72,0.18,0.64,0.21,0.083258868794216
0.16,70,83,0.79,0.21,0.64,0.19,0.00313203453204402
0.16,70,84,0.82,0.28,0.62,0.17,0.00508797008624896
0.16,70,85,0.74,0.21,0.68,0.2,0.239336149253913
0.16,70,86,0.8,0.21,0.65,0.22,0.00610888190236969
0.16,70,87,0.75,0.18,0.7,0.18,0.282299467450199
0.16,70,88,0.84,0.23,0.6,0.17,2.12554595038789e-05
0.16,70,89,0.73,0.18,0.66,0.18,0.130065921948074
0.16,70,90,0.78,0.16,0.65,0.18,0.00266135269015018
0.16,70,91,0.82,0.2,0.6,0.17,1.23841785676711e-05
0.16,70,92,0.88,0.18,0.66,0.19,1.59285251843737e-05
0.16,70,93,0.84,0.18,0.56,0.2,1.35031262812865e-07
0.16,70,94,0.85,0.17,0.66,0.17,2.8349959205385e-05
0.16,70,95,0.83,0.22,0.61,0.21,9.54899670231346e-05
0.16,70,96,0.81,0.21,0.58,0.2,1.52005451362476e-05
0.16,70,97,0.8,0.2,0.63,0.24,0.00187720153938706
0.16,70,98,0.83,0.21,0.64,0.2,0.000293658722224001
0.16,70,99,0.79,0.19,0.62,0.18,0.000584047852614215
0.16,70,100,0.76,0.22,0.68,0.21,0.105672526349543
0.16,80,1,0.78,0.21,0.64,0.18,0.00178717874155313
0.16,80,2,0.73,0.22,0.66,0.17,0.131422022841891
0.16,80,3,0.72,0.19,0.63,0.23,0.059466388721351
0.16,80,4,0.79,0.17,0.64,0.21,0.000932842643626296
0.16,80,5,0.79,0.21,0.61,0.2,8.30882649361886e-05
0.16,80,6,0.82,0.19,0.66,0.22,0.00126289243411072
0.16,80,7,0.8,0.19,0.68,0.19,0.00642615701883942
0.16,80,8,0.81,0.13,0.66,0.25,0.0011775423810936
0.16,80,9,0.76,0.21,0.69,0.2,0.182494056601221
0.16,80,10,0.82,0.17,0.61,0.19,5.15688953826416e-06
0.16,80,11,0.81,0.2,0.61,0.24,0.000157662724272764
0.16,80,12,0.82,0.17,0.65,0.15,9.92090464076535e-06
0.16,80,13,0.84,0.18,0.64,0.18,4.12595047874553e-06
0.16,80,14,0.82,0.2,0.62,0.18,1.17937407816701e-05
0.16,80,15,0.78,0.2,0.67,0.2,0.0126903542128279
0.16,80,16,0.81,0.18,0.64,0.19,0.000220569653239938
0.16,80,17,0.79,0.21,0.62,0.23,0.00193902469616782
0.16,80,18,0.82,0.25,0.64,0.17,0.000572591265675869
0.16,80,19,0.85,0.15,0.66,0.21,2.38981341550734e-05
0.16,80,20,0.8,0.23,0.64,0.18,0.00372111669834123
0.16,80,21,0.83,0.18,0.61,0.17,9.30825039743429e-07
0.16,80,22,0.8,0.18,0.62,0.19,8.42090357982998e-05
0.16,80,23,0.8,0.18,0.59,0.19,7.35551583702009e-06
0.16,80,24,0.83,0.19,0.62,0.21,1.20170080019659e-05
0.16,80,25,0.84,0.2,0.64,0.23,0.000192807410563877
0.16,80,26,0.83,0.17,0.62,0.19,2.89275388019868e-06
0.16,80,27,0.76,0.19,0.57,0.2,7.36073125271002e-05
0.16,80,28,0.83,0.17,0.6,0.21,3.88754784170556e-07
0.16,80,29,0.82,0.17,0.62,0.17,5.5115382626918e-06
0.16,80,30,0.8,0.22,0.64,0.22,0.00332036442992028
0.16,80,31,0.84,0.19,0.59,0.23,1.5008040534196e-06
0.16,80,32,0.81,0.17,0.66,0.17,0.000513310506991359
0.16,80,33,0.76,0.21,0.6,0.19,0.000410489636486394
0.16,80,34,0.78,0.17,0.6,0.2,3.89069929747639e-05
0.16,80,35,0.82,0.22,0.66,0.21,0.00171229285262044
0.16,80,36,0.83,0.21,0.64,0.2,7.85738147517137e-05
0.16,80,37,0.8,0.21,0.57,0.23,1.57423026062449e-05
0.16,80,38,0.79,0.2,0.68,0.2,0.0225661065670366
0.16,80,39,0.83,0.23,0.65,0.17,0.000610366853408688
0.16,80,40,0.77,0.18,0.64,0.21,0.00721782644932938
0.16,80,41,0.8,0.16,0.64,0.19,0.000333382061136039
0.16,80,42,0.79,0.21,0.64,0.21,0.00140149035944679
0.16,80,43,0.71,0.19,0.64,0.19,0.100671354748158
0.16,80,44,0.82,0.2,0.62,0.21,7.28606059046111e-05
0.16,80,45,0.87,0.19,0.56,0.2,2.67985914628857e-08
0.16,80,46,0.85,0.22,0.62,0.21,3.73387327721052e-05
0.16,80,47,0.77,0.25,0.68,0.21,0.105987501692051
0.16,80,48,0.81,0.22,0.68,0.2,0.00627121180204984
0.16,80,49,0.78,0.21,0.63,0.22,0.00274864335980281
0.16,80,50,0.86,0.22,0.62,0.18,2.86925089236074e-06
0.16,80,51,0.79,0.22,0.64,0.2,0.00190281050910597
0.16,80,52,0.83,0.17,0.62,0.17,4.29701362740609e-07
0.16,80,53,0.83,0.18,0.62,0.17,6.74630264919999e-06
0.16,80,54,0.76,0.18,0.62,0.21,0.00265361322775423
0.16,80,55,0.83,0.2,0.67,0.19,0.000588270691988718
0.16,80,56,0.88,0.2,0.63,0.18,6.23929136987764e-06
0.16,80,57,0.84,0.2,0.69,0.23,0.00333430355712571
0.16,80,58,0.81,0.16,0.67,0.18,0.00164324071209975
0.16,80,59,0.81,0.24,0.67,0.2,0.00995915408225992
0.16,80,60,0.78,0.2,0.63,0.17,0.000591147885052425
0.16,80,61,0.81,0.2,0.65,0.23,0.000728426882468807
0.16,80,62,0.79,0.21,0.64,0.19,0.00205169546545043
0.16,80,63,0.86,0.22,0.64,0.18,1.97386317958776e-05
0.16,80,64,0.82,0.17,0.65,0.2,0.00021578648947952
0.16,80,65,0.86,0.17,0.61,0.18,9.72115337682891e-09
0.16,80,66,0.8,0.18,0.65,0.17,0.00038229126469963
0.16,80,67,0.77,0.22,0.65,0.23,0.020392408401863
0.16,80,68,0.83,0.22,0.62,0.2,5.11858253868272e-05
0.16,80,69,0.77,0.21,0.61,0.22,0.0012410988819588
0.16,80,70,0.78,0.26,0.64,0.22,0.0161587524409036
0.16,80,71,0.85,0.17,0.62,0.18,1.50531976170408e-07
